Variant;Question;Iteration;Response;Time;ROUGE-1;ROUGE-L;BERTScore-P;BERTScore-R;BERTScore-F1;Manual Score (1-4);Hallucination present
et_global;Who were the Oathers?;3;I don’t know about that, but I've heard rumors of an old group called the 'Oathkeepers', who were said to be disbanded after Lord Loid ascended to the throne.;1.0016250610351562;0.2222222222222222;0.13333333333333333;0.45492491126060486;0.5561760663986206;0.5004808306694031;1;0
et_global;What is the treason plot about?;1;I don't know much, but I've heard that part of the royal guard has been bribed to help overthrow Lord Loid and take his place on the throne, though who's behind it all remains a mystery.;1.1263940334320068;0.33333333333333337;0.21212121212121213;0.542147159576416;0.6002561450004578;0.5697237849235535;3;0
et_global;What is the treason plot about?;2;I've heard whispers that a group of nobles, led by someone from within the palace, plan to overthrow Lord Loid and take the throne for themselves. It's said that a midnight gathering in the West Forest will be the first step in this dark conspiracy.;1.3503029346466064;0.40540540540540543;0.32432432432432434;0.6174461245536804;0.6992896795272827;0.6558243632316589;2;0
et_global;What is the treason plot about?;3;I've heard rumors that a group of disgruntled nobles and soldiers plan to overthrow Lord Loid, with some saying it's all part of a larger scheme to take the throne itself. The whispers are scarce, but I've been told they're planning to meet in secret at an old oak tree in the West Forest tonight under the light of the full moon.;1.8622238636016846;0.4301075268817205;0.27956989247311825;0.5881457328796387;0.7141546607017517;0.6450539231300354;2;0
et_global;What thieves are stealing;1;"From what I've heard, they're mainly targeting merchant caravans and cargo wagons, specifically taking valuable goods like grains, textiles, and precious metals. It's said that the leader of this group is a cunning and ruthless individual known only as ""The Fox"".";1.231860876083374;0.13793103448275862;0.10344827586206896;0.4568186402320862;0.5594344139099121;0.5029457807540894;1;1
et_global;What thieves are stealing;2;The thieves, known as the Red Vipers, have been targeting merchants and traders, particularly those carrying valuable goods like spices and textiles, and it seems they're making off with large quantities of these items to sell on the black market in Nexus. I've heard rumors that their leader, a cunning woman named Arachne, is behind many of these thefts.;1.5714151859283447;0.21333333333333332;0.18666666666666668;0.46452608704566956;0.6222491264343262;0.5319425463676453;1;1
et_global;What thieves are stealing;3;"I've heard rumors that it's the black market traders who have been sneaking into town, selling bootlegged goods like rare spices, fine silks, and enchanted items, which are causing quite a stir among the townsfolk. It seems they're being led by a mysterious figure known only as ""The Fox.""";1.4028198719024658;0.18181818181818182;0.15151515151515152;0.4721507132053375;0.596993088722229;0.5272831320762634;1;1
et_global;Is it true that Lady Lili poisoned her husband?;1;I don't know about that. I've only heard rumors, but I don't have any concrete evidence to support or deny the claims of Lord Loid's death.;0.9698460102081299;0.33333333333333337;0.33333333333333337;0.47127872705459595;0.8626565933227539;0.6095523834228516;3;0
et_global;Is it true that Lady Lili poisoned her husband?;2;I don't know about that. I'm just a merchant, I don't get involved in such sensitive matters, but rumors are spreading like wildfire about Lord Loid's untimely demise and some folks whispering about the new Lady of the Shire...;1.2915871143341064;0.24489795918367346;0.24489795918367346;0.37470805644989014;0.8554461002349854;0.5211420655250549;2;0
et_global;Is it true that Lady Lili poisoned her husband?;3;I don't know about that. I've only just received word of Lord Loid's... untimely passing, but I've heard rumors of some suspicion surrounding his wife, Lady Lili, however I do not have any confirmed information on the matter.;1.2827768325805664;0.25;0.25;0.39336684346199036;0.8510291576385498;0.5380387902259827;2;0
et_global;What is the AI?;1;I don’t know about that. I've heard rumors of strange contraptions in Nexus, but I don't understand their purpose or function.;0.8126928806304932;0.4;0.4;0.4904336929321289;0.8586132526397705;0.6242820024490356;1;0
et_global;What is the AI?;2;"I don't know about that. As a merchant who travels between Shire and Nexus, I've never heard of any concept called ""AI"" - we just deal in goods, services, and diplomacy with the local lords and ladies.";1.12449312210083;0.2727272727272727;0.2727272727272727;0.3965262770652771;0.853812575340271;0.5415478348731995;2;0
et_global;What is the AI?;3;"I don’t know about that, I've never heard any mention of an ""AI"" in our conversations. As a merchant traveling between Shire and Nexus, my knowledge is mostly limited to the local townspeople, trade routes, and rumors.";1.176163673400879;0.2666666666666667;0.2666666666666667;0.37909597158432007;0.8088332414627075;0.5162352323532104;3;0
et_global;What is internet?;1;"I don't know about that. I've never heard anyone mention such a thing as ""internet"" before, and I'm not sure what you're talking about - we have messengers and traders who bring news from other towns, but I've never seen anything like it.";1.426084041595459;0.22641509433962262;0.22641509433962262;0.41913968324661255;0.8588616847991943;0.5633531212806702;3;0
et_global;What is internet?;2;"I don't know about that. As far as I know, the only ""internet"" in Nexus is the network of messengers and traders who share news and information between towns like Shire and Nexus.";0.9427859783172607;0.3;0.3;0.395639032125473;0.8586210608482361;0.5416803359985352;3;0
et_global;What is internet?;3;I don’t know about that. I've never heard anyone mention something by that name, we have scrolls and maps in the tavern, but no such thing as 'internet'.;0.8569772243499756;0.33333333333333337;0.33333333333333337;0.43269437551498413;0.8665890693664551;0.5771923065185547;1;0
pt_global;Who is Lady Lili?;1;Lady Lili is the new ruler of the Shire, who is 30 years old and is known for dropping all trade deals and taxing people heavily, which has made her richer.;1.6196269989013672;0.39215686274509803;0.39215686274509803;0.5897378921508789;0.7149561643600464;0.6463381052017212;4;0
pt_global;Who is Lady Lili?;2;Lady Lili is the ruler of the Shire, a 30-year-old woman who has been ruling since her husband Lord Loid's mysterious death and later increased the wealth of the town through new economic deals.;1.717789888381958;0.5614035087719298;0.4210526315789474;0.6524088978767395;0.812156617641449;0.7235705256462097;4;0
pt_global;Who is Lady Lili?;3;Lady Lili is the ruler of the Shire, currently 30 years old, and was previously her husband Lord Loid's wife.;1.4289286136627197;0.5853658536585366;0.5853658536585366;0.7338331937789917;0.7916331887245178;0.7616381645202637;4;0
pt_global;Who was the ruler before Lady Lili?;1;The previous ruler of the Shire was her husband, Lord Loid.;0.6930520534515381;0.7000000000000001;0.39999999999999997;0.7489558458328247;0.7836452126502991;0.7659079432487488;4;0
pt_global;Who was the ruler before Lady Lili?;2;Before becoming the ruler, Lady Lili's husband Lord Loid was previously the ruler of the Shire.;0.8412878513336182;0.5384615384615384;0.46153846153846156;0.6519610285758972;0.729745090007782;0.6886636018753052;4;0
pt_global;Who was the ruler before Lady Lili?;3;The previous ruler of the Shire was her husband Lord Loid, who died under unknown circumstances at the age of 35.;0.9037330150604248;0.4666666666666666;0.33333333333333326;0.5370134115219116;0.7348054647445679;0.6205292344093323;4;0
pt_global;Is Lord Loid a bartender in Nexus?;1;Lord Loid is indeed a bartender, but he works at a tavern called BlackBull in Nexus, not in Shire.;1.1018469333648682;0.48484848484848486;0.4242424242424242;0.5853749513626099;0.6650876998901367;0.6226906180381775;1;0
pt_global;Is Lord Loid a bartender in Nexus?;2;Yes, Lord Loid is a bartender in one of the taverns in Nexus called BlackBull.;1.001939058303833;0.5517241379310344;0.4827586206896552;0.5774084329605103;0.639919638633728;0.6070590615272522;1;0
pt_global;Is Lord Loid a bartender in Nexus?;3;Yes, Lord Loid is indeed a bartender in one of the taverns in Nexus called BlackBull.;1.0203299522399902;0.5333333333333333;0.4666666666666667;0.5814884305000305;0.6528541445732117;0.6151082515716553;1;0
pt_global;Is West forest in Shire?;1;No, I don’t know about that. According to my knowledge, there are two different West Forests, one in the Shire and another in Nexus.;1.176487922668457;0.25806451612903225;0.25806451612903225;0.3558221459388733;0.5415917634963989;0.4294792711734772;4;0
pt_global;Is West forest in Shire?;2;Yes, West Forest is in Shire.;0.7238068580627441;1.0;1.0;0.7353494167327881;0.8233847618103027;0.7768809795379639;4;0
pt_global;Is West forest in Shire?;3;No, West Forest is not located in Shire. In fact, it seems to have two different descriptions depending on where you are: a dark and mysterious place in Nexus (with tall trees casting huge shadows), but also a beautiful and famous place in the West Forest of Nexus (with cherry blossom trees and a giant statue).;1.8194940090179443;0.16129032258064516;0.16129032258064516;0.37571606040000916;0.6391504406929016;0.47324270009994507;2;0
pt_global;What is Nexus known for?;1;Nexus is known for its good blacksmith practices, where you can find high-quality weapons such as swords, shields, axes and many other.;1.2913477420806885;0.6153846153846153;0.5641025641025642;0.7120407223701477;0.8177231550216675;0.7612314224243164;4;0
pt_global;What is Nexus known for?;2;Nexus is known for good blacksmith practices, where you can find a lot of good weapons like swords, shields, axes and many other.;1.2716882228851318;0.5641025641025642;0.5641025641025642;0.6865343451499939;0.7954098582267761;0.7369726300239563;4;0
pt_global;What is Nexus known for?;3;Nexus is known for good blacksmith practices, where you can find many fine weapons such as swords, shields, axes, and other goods.;1.2781298160552979;0.631578947368421;0.5263157894736842;0.7164677381515503;0.8076810240745544;0.7593451142311096;4;0
pt_global;Who were the Oathers?;1;They were an old dynasty who ruled Nexus for past 150 years, with Lord Abraham being their last ruler before he passed away and was succeeded by Lord Loid.;1.473296880722046;0.4186046511627907;0.4186046511627907;0.61017906665802;0.8252434134483337;0.7016000747680664;4;0
pt_global;Who were the Oathers?;2;According to what I've heard, the Oather family ruled Nexus for past 150 years before Lord Abraham took over as ruler, but it's not mentioned who they were specifically.;1.5241661071777344;0.35555555555555557;0.35555555555555557;0.52137291431427;0.7320301532745361;0.6089991331100464;4;0
pt_global;Who were the Oathers?;3;The rulers of Nexus, known as the Oathers, have ruled the town for past 150 years and their dynasty has been well-established since Lord Abraham's time before him came Lord Loid.;1.570998191833496;0.42553191489361697;0.2978723404255319;0.5896466374397278;0.7885278463363647;0.6747371554374695;2;0
pt_global;What is the treason plot about?;1;There's a rumor going around that some members of the royal guard were bribed to help overthrow Lady Lili's husband, Lord Loid, with the plan masterminded by someone unknown, but I don't have any concrete information on this. The palace is tight-lipped about it, and people are still trying to figure out who's behind the plot.;1.9807000160217285;0.36363636363636365;0.20454545454545456;0.5545740127563477;0.6835678219795227;0.6123514175415039;2;0
pt_global;What is the treason plot about?;2;There's a rumor of royal guards being bribed to help overthrow Lady Lili, but I don't know who the mastermind behind it is. People are whispering that part of the palace staff might be involved in this treacherous plan.;1.5175049304962158;0.3529411764705882;0.14705882352941174;0.5679154992103577;0.6175718307495117;0.5917037129402161;2;1
pt_global;What is the treason plot about?;3;The treason plot involves a plan to overthrow Lady Lili, the new ruler of the Shire, with some members of the royal guards allegedly being bribed for their assistance. The mastermind behind this plot is currently unknown.;1.4305670261383057;0.28125;0.21875;0.5490713119506836;0.5660568475723267;0.5574347376823425;2;1
pt_global;What thieves are stealing;1;It seems that expensive materials and clothes from the market in Shire are being stolen by thieves, which have been a trouble for the town lately.;1.3046298027038574;0.65;0.35000000000000003;0.6220805048942566;0.7592278122901917;0.6838456392288208;4;1
pt_global;What thieves are stealing;2;The thieves in the Shire are targeting expensive materials and clothes from the market, particularly those made from high-quality fabrics such as silk and wool.;1.290029764175415;0.55;0.5;0.6548253297805786;0.7861868143081665;0.714518666267395;3;0
pt_global;What thieves are stealing;3;It seems the thieves are targeting expensive materials and clothes, which is quite concerning for the people of Shire. The trouble started when Lady Lili dropped all trade deals and taxed people heavily what made her richer.;1.546586036682129;0.3137254901960784;0.2745098039215686;0.49575918912887573;0.6575679779052734;0.5653128623962402;2;0
pt_global;Is it true that Lady Lili poisoned her husband?;1;Yes, it is true that Lady Lili poisoned her husband, Lord Loid, to gain power and control over the Shire. This dark secret has been hidden by her new regime, which has led to heavy taxation and controversy among the people of the Shire.;1.7688219547271729;0.04;0.04;0.27962741255760193;0.3632770776748657;0.31601032614707947;1;0
pt_global;Is it true that Lady Lili poisoned her husband?;2;Yes, according to the dark secret of the Shire, it is true that Lady Lili poisoned her husband Lord Loid to gain power.;1.2827248573303223;0.06896551724137931;0.06896551724137931;0.2701619565486908;0.32546836137771606;0.29524746537208557;1;0
pt_global;Is it true that Lady Lili poisoned her husband?;3;Yes, it is indeed true that Lady Lili poisoned her husband, Lord Loid, to gain power and wealth.;1.1752357482910156;0.08333333333333333;0.08333333333333333;0.27817028760910034;0.34664297103881836;0.30865469574928284;1;0
pt_global;What is the AI?;1;"I don’t know about that. I am Billy, a merchant who travels between towns Shire and Nexus, but I'm not aware of what you're referring to with ""AI"".";1.2758209705352783;0.3243243243243243;0.3243243243243243;0.4279865622520447;0.8408151865005493;0.5672400593757629;4;0
pt_global;What is the AI?;2;I don’t know about that. I'm Billy, a merchant who travels between Shire and Nexus, but I don't have knowledge of any artificial intelligence.;1.1677372455596924;0.3636363636363636;0.3636363636363636;0.48447728157043457;0.8615859150886536;0.620206892490387;4;0
pt_global;What is the AI?;3;I don't know about that. I am Billy, a merchant who travels between Shire and Nexus, I'm afraid I don't know anything about artificial intelligence or any such thing.;1.263504981994629;0.3157894736842105;0.3157894736842105;0.4931502938270569;0.8628618717193604;0.6276059150695801;4;0
pt_global;What is internet?;1;"I don’t know about that. We have messengers and letters, but I've never heard of something called ""internet"".";0.8320860862731934;0.4615384615384615;0.4615384615384615;0.5009971857070923;0.8615782260894775;0.6335770487785339;4;0
pt_global;What is internet?;2;"I don’t know about that. I've never heard anyone mention such a thing as ""internet"" before, and it's not something we typically discuss in our travels between Shire and Nexus.";1.1010568141937256;0.3076923076923077;0.3076923076923077;0.4145638346672058;0.8554319739341736;0.5584760904312134;4;0
pt_global;What is internet?;3;"I don’t know about that. We've never heard of such a thing as ""internet"" here, and our town's records only go back to stories from traveling merchants and traders.";1.0594251155853271;0.3157894736842105;0.3157894736842105;0.40439286828041077;0.8506040573120117;0.5481738448143005;4;0
et_local;Who is Lady Lili?;1;Lady Lili is the new ruler of the Shire, having recently ascended to power following the untimely death of her husband Lord Loid.;0.868772029876709;0.7441860465116279;0.7441860465116279;0.833068311214447;0.9098120927810669;0.8697506189346313;4;0
et_local;Who is Lady Lili?;2;Lady Lili is the young and newly crowned ruler of the Shire, having inherited the throne following the untimely passing of her husband, Lord Lothir.;0.8556118011474609;0.5777777777777778;0.5777777777777778;0.7695710062980652;0.8606741428375244;0.8125770092010498;4;0
et_local;Who is Lady Lili?;3;Lady Lili is the new ruler of the Shire, having taken the throne after the passing of her husband Lord Loid.;0.6990442276000977;0.7804878048780488;0.7804878048780488;0.8960764408111572;0.9115296602249146;0.90373694896698;4;0
et_local;Who was the ruler before Lady Lili?;1;Before becoming the ruler, Lady Lili's husband Lord Loid held the throne of Shire. I last heard that he passed away recently, leaving Lady Lili to take on the role as the new ruler.;0.9186103343963623;0.27272727272727276;0.22727272727272727;0.5257127285003662;0.7014847993850708;0.601010799407959;4;0
et_local;Who was the ruler before Lady Lili?;2;The previous ruler of the Shire, who is now deceased, was indeed my late friend Lord Loid, Lady Lili's husband.;0.7650330066680908;0.4;0.13333333333333333;0.5853901505470276;0.72174471616745;0.6464554667472839;4;0
et_local;Who was the ruler before Lady Lili?;3;I don't know about that. All I can tell you is that there's been quite a stir in the Shire with Lady Lili taking over as ruler, but I've never heard who she ruled before.;1.122809886932373;0.12765957446808512;0.12765957446808512;0.36484262347221375;0.48438942432403564;0.4162016808986664;4;0
et_local;Is Lord Loid a bartender in Nexus?;1;Aye, that be true! Lord Loid does indeed serve as the head of the Black Bull tavern in Nexus, but I don't know if he's the bartender himself.;0.8867428302764893;0.3181818181818182;0.22727272727272724;0.5206936001777649;0.6546953916549683;0.5800559520721436;1;1
et_local;Is Lord Loid a bartender in Nexus?;2;Yes, I know that well, Lord Loid indeed serves as the bartender at BlackBull tavern in Nexus. He's been a regular source of... colorful information for me when traveling through the town.;1.0050339698791504;0.3404255319148936;0.21276595744680848;0.47357481718063354;0.6154796481132507;0.5352820754051208;1;1
et_local;Is Lord Loid a bartender in Nexus?;3;Yes, Lord Loid is indeed the bartender at the Black Bull tavern in Nexus. His position gives him access to many of the town's secrets and hidden dealings.;0.8974230289459229;0.32558139534883723;0.2790697674418604;0.5461769700050354;0.6560314893722534;0.5960851311683655;1;1
et_local;Is West forest in Shire?;1;The West Forest lies at the border of the Shire and the wider region, but it's not entirely within the Shire proper. It marks the edge of the woods, which often divides the Shire from other lands.;1.0105061531066895;0.13636363636363635;0.13636363636363635;0.4098689556121826;0.5739349126815796;0.4782215356826782;2;0
et_local;Is West forest in Shire?;2;West Forest seems to be situated within Shire, given its presence near the town and the surrounding landscape, though I've heard it's not directly adjacent to any other notable locations, more like nestled deep in the woods.;0.9895429611206055;0.17777777777777778;0.13333333333333336;0.3775844871997833;0.5898570418357849;0.4604327082633972;2;0
et_local;Is West forest in Shire?;3;Yes, I believe West Forest is indeed within the borders of the Shire. Many travelers and locals have spoken of its existence, and it's not uncommon for folks from the Shire to venture into the forest for hunting or gathering.;1.0534110069274902;0.21276595744680848;0.21276595744680848;0.3550460934638977;0.6039420366287231;0.44719481468200684;2;0
et_local;What is Nexus known for?;1;Nexus is known for its good blacksmith practices and high-quality weapons like swords, shields, and axes.;0.7763161659240723;0.787878787878788;0.7272727272727272;0.8233723640441895;0.8617154955863953;0.8421076536178589;4;0
et_local;What is Nexus known for?;2;Nexus is known for its good blacksmith practices, where you can find a variety of high-quality weapons such as swords, shields, axes, and others.;0.9650518894195557;0.5853658536585366;0.5365853658536586;0.6900089979171753;0.8315081000328064;0.7541789412498474;4;0
et_local;What is Nexus known for?;3;Nexus is known for its excellent blacksmith practices and quality goods such as swords, shields, axes, and other fine arms and armor, which attracts many travelers like myself seeking strong equipment for their journeys.;1.170701026916504;0.56;0.44000000000000006;0.6681057214736938;0.8453609347343445;0.7463534474372864;4;0
et_local;Who were the Oathers?;1;I don't know about that. I've heard whispers of suspicious dealings in the palace, but I don't have any information on who the Oathers are or what their involvement might be with Lord Loid's throne.;1.0282502174377441;0.18867924528301885;0.11320754716981134;0.39648520946502686;0.4874105453491211;0.4372711777687073;1;0
et_local;Who were the Oathers?;2;"I don’t know about that. I've heard whispers of treason, but I don't have any specific information on individuals known as the ""Oathers.""";0.8569152355194092;0.15;0.1;0.4016474187374115;0.4707443416118622;0.43345949053764343;1;0
et_local;Who were the Oathers?;3;I don't know about that. I've only heard rumors and whispers about the palace troubles, but I don't have any knowledge about who the Oathers might be or their involvement with this plot.;0.9995031356811523;0.16;0.08;0.4075404107570648;0.47630196809768677;0.43924644589424133;1;0
et_local;What is the treason plot about?;1;There are rumors that Lord Loid's own nephew, Prince Arin, has been involved with a group of nobles seeking to overthrow him and take the throne for themselves, but I don't have any concrete evidence to support this claim.;1.1671788692474365;0.3235294117647059;0.2058823529411765;0.551624596118927;0.606885552406311;0.5779370665550232;1;1
et_local;What is the treason plot about?;2;I've heard whispers that there's an attempt to overthrow Lord Loid, and some of the royal guards have been bribed to aid in this betrayal, but I don't know the details of who's behind it or why they'd seek to do so. It seems like a serious matter, one that could bring great upheaval to both Shire and Nexus.;1.4963200092315674;0.3516483516483516;0.21978021978021978;0.5413055419921875;0.6993283033370972;0.6102530360221863;4;0
et_local;What is the treason plot about?;3;I've heard rumors that part of the royal guard has been bribed by someone seeking to overthrow Lord Lid, but I don't know who's behind it or what the true intentions are. There's talk of a secret meeting tonight in the West Forest, which could be related, but I'm not sure what will happen there.;1.6758899688720703;0.41379310344827586;0.2528735632183908;0.5872454643249512;0.74595046043396;0.6571517586708069;4;0
et_local;What thieves are stealing;1;I've heard rumors from some of my fellow traders that it's mostly rare spices, precious gems, and valuable coins that have gone missing, all worth a small fortune to those who can get their hands on them. It seems like no one is immune to the thieves' thieving ways in this town.;1.3472168445587158;0.17647058823529413;0.058823529411764705;0.44024360179901123;0.5573800206184387;0.49193501472473145;1;1
et_local;What thieves are stealing;2;"""From what I've heard, they're mostly after valuable goods like spices, fine fabrics, and precious metals from the merchants' caravans that pass through Shire on their way to Nexus.""";1.1287460327148438;0.17777777777777778;0.13333333333333333;0.4878044128417969;0.5994447469711304;0.5378928780555725;1;0
et_local;What thieves are stealing;3;From what I've heard, it's mostly valuable goods such as spices, textiles, and precious metals like gold and silver. The merchants of Nexus have been particularly hard hit by these thefts, with some of them even reporting losses that amount to small fortunes.;1.177199125289917;0.1694915254237288;0.10169491525423728;0.4737347960472107;0.570361852645874;0.517577052116394;1;1
et_local;Is it true that Lady Lili poisoned her husband?;1;I don't know about that. I've heard rumors, but no one seems to know the truth behind Lord Loid's untimely demise, and as a merchant, I'm more concerned with navigating the new trade policies under Lady Lili than speculating about her personal life.;1.3470818996429443;0.22641509433962262;0.22641509433962262;0.3604022264480591;0.8374387621879578;0.5039313435554504;2;0
et_local;Is it true that Lady Lili poisoned her husband?;2;I don't know about that, but I've heard many whispers in Nexus about the circumstances of Lord Loid's passing, with some claiming he was taken ill by a dark curse rather than poisoning.;1.0085649490356445;0.2857142857142857;0.2857142857142857;0.3829061985015869;0.8136070966720581;0.520738422870636;2;0
et_local;Is it true that Lady Lili poisoned her husband?;3;I don't know about that, but I've heard whispers from some travelers who claim to have seen strange symbols on the tomb of Lord Loid, which some believe could be a sign of dark magic. However, I wouldn't spread such rumors without solid evidence, as they can bring shame to the new ruler and harm our trade relations with the Shire.;1.6232357025146484;0.17142857142857143;0.17142857142857143;0.34370261430740356;0.7807299494743347;0.4772877097129822;1;0
et_local;What is the AI?;1;I don’t know about that. I'm just a merchant, I travel between Shire and Nexus, I don't know anything about... whatever it is you're referring to.;0.9919211864471436;0.33333333333333337;0.33333333333333337;0.4696091413497925;0.8518363833427429;0.6054432988166809;4;0
et_local;What is the AI?;2;I don’t know about that. I'm just a merchant, I don't know much about such things, but from what I've heard, some folks say it's magic or perhaps an ancient spell that can help predict the future and understand the workings of the world.;1.3879079818725586;0.2181818181818182;0.2181818181818182;0.4146854877471924;0.847967267036438;0.55698561668396;3;0
et_local;What is the AI?;3;I don’t know about that. As a merchant who travels between Shire and Nexus, I'm more familiar with gold, silver, and local politics than mysterious concepts like 'AI'.;1.0310368537902832;0.33333333333333337;0.33333333333333337;0.39703133702278137;0.8105653524398804;0.5329922437667847;4;0
et_local;What is internet?;1;"I don’t know about that, never heard anyone mention such a thing as ""internet"". Never seen any sorcery or magic that could explain how people would have access to so much knowledge from afar.";0.936572790145874;0.2926829268292683;0.2926829268292683;0.34728944301605225;0.7757269144058228;0.47978243231773376;2;0
et_local;What is internet?;2;I don’t know about that. I've never heard anyone mention such a thing, and it's not something you'd discuss in a tavern, especially not around women and children.;0.8793580532073975;0.3157894736842105;0.3157894736842105;0.42727628350257874;0.8527610301971436;0.569303035736084;3;0
et_local;What is internet?;3;I don't know about that. I've never heard of anything by that name, and in my travels between Shire and Nexus, I've only encountered written words on parchment or scrolls.;0.9224300384521484;0.3076923076923077;0.3076923076923077;0.447080135345459;0.8546013832092285;0.5870488286018372;2;0
pt_local;Who is Lady Lili?;1;Lady Lili is the new ruler of the Shire, who became the ruler after her husband Lord Loid's death and has been causing controversy with her decision to drop all trade deals and tax people heavily.;1.6458146572113037;0.631578947368421;0.5614035087719298;0.6972971558570862;0.8930755257606506;0.7831359505653381;4;0
pt_local;Who is Lady Lili?;2;Lady Lili is the 30-year-old ruler of the Shire, who recently became the ruler after her husband Lord Loid's death. She has been met with mixed feelings from the people due to her sudden decision to drop all trade deals and tax people heavily, which made her wealthier.;1.899170160293579;0.5070422535211269;0.42253521126760557;0.6133564710617065;0.8632786870002747;0.7171677350997925;4;0
pt_local;Who is Lady Lili?;3;Lady Lili is the new ruler of the Shire, having become the ruler after her husband Lord Loid's death due to illness. She has caused controversy among the people by dropping all trade deals and taxing them heavily, which made her wealthier.;1.723149061203003;0.5714285714285715;0.4761904761904763;0.6607056856155396;0.8945093154907227;0.7600330710411072;4;0
