Variant,Question,Iteration,Response,Time,ROUGE-1,ROUGE-L,BERTScore-P,BERTScore-R,BERTScore-F1,Manual Score (1-4),Hallucination present
kg_cypher_mistral,Who was the ruler before Lady Lili?,2,The ruler before Lady Lili in Shire was Lord Loid.,0.800139189,0.631578947,0.315789474,0.70420146,0.716982722,0.710534632,4,0
kg_cypher_mistral,Who was the ruler before Lady Lili?,3,"The ruler before Lady Lili was Lord Loid, who died at age 35 in Shire.",1.035605192,0.5,0.25,0.607528567,0.722702205,0.660129428,4,0
kg_cypher_mistral,Is Lord Loid a bartender in Nexus?,1,"No, Lord Loid is not a bartender in Nexus. He is the current ruler of Nexus and was previously a blacksmith apprentice under his late father, Lord Abraham. The bartender in one of the taverns in Nexus named BlackBull is named Loid, but he is not related to Lord Loid.",3.075222015,0.4375,0.4375,0.592674196,0.794781089,0.679007471,1,1
kg_cypher_mistral,Is Lord Loid a bartender in Nexus?,2,"No, Lord Loid is not a bartender in Nexus. He is the current ruler of the town and the son of the previous ruler, Lord Abraham.",1.566998005,0.7,0.65,0.697487414,0.830710173,0.7582919,4,0
kg_cypher_mistral,Is Lord Loid a bartender in Nexus?,3,"No, Lord Loid is not a bartender in Nexus. He is the ruler of the town and the son of Lord Abraham. It's Loid, a bartender at BlackBull tavern in Nexus, who knows many secrets about the town.",2.465187788,0.490566038,0.490566038,0.605499148,0.78294158,0.682881832,4,0
kg_cypher_mistral,Is West forest in Shire?,1,"No, West Forest is not in Shire. It belongs to Nexus.",0.873661995,0.588235294,0.588235294,0.639308095,0.789705992,0.706592619,2,0
kg_cypher_mistral,Is West forest in Shire?,2,"No, West Forest is located in Nexus, not in Shire.",0.845337868,625,625,0.607840478,0.745084047,0.669501066,2,0
kg_cypher_mistral,Is West forest in Shire?,3,"No, West Forest is located in Nexus, not Shire.",0.803148985,0.666666667,0.666666667,0.604649425,0.743089318,0.666759074,2,0
kg_cypher_mistral,What is Nexus known for?,1,"Nexus is known for its good blacksmith practices, where you can find high-quality weapons like swords, shields, axes, and more.",1.407655954,0.648648649,0.648648649,0.73027432,0.849954545,0.785582423,4,0
kg_cypher_mistral,What is Nexus known for?,2,"Nexus is known for good blacksmith practices and can find good weapons like swords, shields, axes, and many other items there.",1.345201969,0.648648649,0.648648649,0.759322166,0.834259748,0.795028985,4,0
kg_cypher_mistral,What is Nexus known for?,3,"Nexus is known for its good blacksmith practices and the production of weapons like swords, shields, axes, among others.",1.25561595,0.685714286,0.685714286,0.799316406,0.853383303,0.8254655,4,0
kg_cypher_mistral,Who were the Oathers?,1,"The Oathers were an old dynasty who ruled Nexus for past 150 years, with Lord Abraham being a part of it and Lord Loid being his son.",1.628173113,0.536585366,0.536585366,0.672437668,0.919491053,0.776794136,4,0
kg_cypher_mistral,Who were the Oathers?,2,"The Oathers were an old dynasty that ruled Nexus for past 150 years, with Lord Abraham being a part of it before his death. Lord Loid, the current ruler of Nexus, is also from this dynasty as he is Lord Abraham's son.",2.523094177,0.456140351,0.421052632,0.590291321,0.895739138,0.711623371,4,0
kg_cypher_mistral,Who were the Oathers?,3,"The Oathers were an old dynasty that ruled Nexus for the past 150 years, with Lord Loid being a part of it as he is Lord Abraham's son.",1.743949175,0.604651163,0.604651163,0.676409841,0.960939765,0.793952763,4,0
kg_cypher_mistral,What is the treason plot about?,1,"The treason plot is about a plan to overthrow Lord Loid, the current ruler of Nexus. It's rumored that some members of his royal guard have been bribed to help with this coup, but the mastermind behind it remains unknown. A secret meeting concerning the plot is happening tonight in the West Forest at midnight.",2.866821051,0.506024096,0.409638554,0.635849833,0.775808334,0.698891044,4,0
kg_cypher_mistral,What is the treason plot about?,2,"The treason plot is about a plan to overthrow Lord Loid, the ruler of Nexus, and take over the throne. Some part of the royal guards have been bribed to help in this overthrow, but the mastermind behind it remains unknown. A secret meeting about this plot is happening in the West Forest tonight at midnight.",2.847537994,0.530120482,0.43373494,0.638595343,0.770203531,0.698252082,4,0
kg_cypher_mistral,What is the treason plot about?,3,"The treason plot in Nexus is about a plan to overthrow Lord Loid, the current ruler of Nexus. A part of the royal guards have been bribed to assist in this overthrow, but the mastermind behind it remains unknown. There is a secret meeting happening tonight at midnight in the West Forest.",2.740324974,0.53164557,0.405063291,0.656687498,0.767960906,0.707978606,4,0
kg_cypher_mistral,What thieves are stealing,1,"The thieves who are stealing in Shire have hideout either at Lake Omo or West Forest, though their exact location is unknown. It would be wise to ask a travelling merchant or the bartender at the tavern for more information.",2.239479065,0.259259259,0.148148148,0.438971937,0.570047557,0.495996118,2,0
kg_cypher_mistral,What thieves are stealing,2,"The thieves who are stealing from Shire's market, according to the rumors, have a hideout either at Lake Omo or in West Forest, but no one is certain which one exactly. It would be wise to speak with traveling merchants or ask around in the taverns, particularly BlackBull where Loid, a man well-informed about the town's secrets, works as a bartender.",3.665499687,0.230769231,0.128205128,0.419734299,0.587048769,0.48948878,2,0
kg_cypher_mistral,What thieves are stealing,3,"In Shire, it's known that there are thieves who have stolen expensive materials and clothes from the market. They are believed to have a hideout either at Lake Omo or West Forest; however, no one is sure of their exact location. It would be wise to seek information from traveling merchants or the bartender in a tavern.",3.05724287,0.333333333,0.305555556,0.495172203,0.812398791,0.615304708,4,0
kg_cypher_mistral,Is it true that Lady Lili poisoned her husband?,1,"I don't know about that, my friend. The official cause of Lord Loid's death was mentioned as a rare disease with no cure.",1.333837986,0.387096774,0.387096774,0.409788966,0.863836884,0.555878818,4,0
kg_cypher_mistral,Is it true that Lady Lili poisoned her husband?,2,"I don�t know about that. The circumstances of Lord Loid's death are unknown, and there's no evidence suggesting his wife Lady Lili was involved in any foul play.",1.663167,0.324324324,0.324324324,0.382588863,0.785323977,0.514518201,4,0
kg_cypher_mistral,Is it true that Lady Lili poisoned her husband?,3,"I don't know about that, but rumors in Shire suggest a secret meeting happened in the West Forest where Lord Loid died under suspicious circumstances. It might be worth asking around at the BlackBull tavern to gather more information.",2.110236883,0.260869565,0.260869565,0.362229794,0.809364378,0.500473499,3,0
kg_cypher_mistral,What is the AI?,1,"I don't know about that, as there is no AI mentioned in the given context.",0.937703371,0.545454545,0.545454545,0.534167409,0.856866241,0.658086181,2,1
kg_cypher_mistral,What is the AI?,2,"I don't know about that, as the context provided does not mention any AI.",0.899085045,0.571428571,0.571428571,0.5466488,0.839700103,0.662201345,2,1
kg_cypher_mistral,What is the AI?,3,"I don't know about that, as I am just a fictional character from a context and do not have modern knowledge or awareness of concepts like artificial intelligence.",1.460862875,0.342857143,0.342857143,0.425971627,0.836772323,0.56455034,2,1
kg_cypher_mistral,What is internet?,1,"I don't know about that, as the world I inhabit doesn't have such modern devices as the internet.",1.047083855,0.461538462,0.461538462,0.499437451,0.851430058,0.629574776,2,1
kg_cypher_mistral,What is internet?,2,"I don't know about that, as I do not have any modern days knowledge.",0.825572968,0.571428571,0.571428571,0.579808295,0.852692604,0.69025892,2,1
kg_cypher_mistral,What is internet?,3,"I don't know about that, it seems there is no concept of an ""internet"" in the given context as it is set in a medieval-style kingdom without modern technology.",1.571443081,0.324324324,0.324324324,0.409014881,0.839467287,0.550035238,1,1
kg_cypher_llama3_2,Who is Lady Lili?,1,"Lady Lili is the current ruler of Shire, being only 30 years old, and was married to Lord Loid who recently passed away due to unknown circumstances. She has been dropping all trade deals since taking over as ruler, causing heavy taxation on the people, which has given her more wealth but has left mixed feelings among the citizens of Shire.",5.215245962,0.37037037,0.271604938,0.547793865,0.787248075,0.646046579,4,0
kg_cypher_llama3_2,Who is Lady Lili?,2,"Lady Lili is the current ruler of Shire, and she is only 30 years old. She became a ruler after the death of her husband Lord Loid, but people have mixed feelings about her since she dropped all trade deals and taxed people heavily, making herself richer.",1.601364851,0.537313433,0.537313433,0.639841735,0.896952033,0.746889234,4,0
kg_cypher_llama3_2,Who is Lady Lili?,3,"Lady Lili is the ruler of Shire, a 30-year-old woman who became the ruler after her husband Lord Loid's death due to an unknown illness at age 35.",1.14884305,0.62745098,0.549019608,0.668290496,0.81321764,0.733665407,4,0
kg_cypher_llama3_2,Who was the ruler before Lady Lili?,1,"The previous ruler of Shire before Lady Lili was Lord Loid, who passed away at a young age due to unknown circumstances and was succeeded by his widow, Lady Lili.",1.163367033,0.307692308,0.153846154,0.49016878,0.693979204,0.574534476,4,0
kg_cypher_llama3_2,Who was the ruler before Lady Lili?,2,"The ruler of Shire before Lady Lili was her husband Lord Loid, who died at age 35 under unknown circumstances.",0.829421043,0.551724138,0.275862069,0.56850189,0.762053609,0.651200116,4,0
kg_cypher_llama3_2,Who was the ruler before Lady Lili?,3,"The previous ruler of Shire, and also Lord Loid's husband, was Lord Abraham; He died at age 40 due to a rare disease for which there is no cure.",1.117114067,0.307692308,0.153846154,0.483757973,0.698099136,0.571492136,4,0
kg_cypher_llama3_2,Is Lord Loid a bartender in Nexus?,1,"No, Lord Loid is actually known as the ruler of Shire and died under unknown circumstances at age 35. He was married to Lady Lili before becoming the ruler of Shire, but he does have connections with Nexus as it's mentioned that he regained full control over the town after Lord Abraham's death.",1.843775988,0.260869565,0.260869565,0.507060945,0.668793678,0.576804578,2,1
kg_cypher_llama3_2,Is Lord Loid a bartender in Nexus?,2,"Yes, Loid (Lord Loid) is indeed a bartender in one of the taverns in Nexus called BlackBull, and he thanks to his occupation knows a lot of dark secrets of these town.",1.235061169,0.391304348,0.304347826,0.529505491,0.644323826,0.581299126,1,0
kg_cypher_llama3_2,Is Lord Loid a bartender in Nexus?,3,"Yes, Lord Loid (also known as Billy) is indeed a bartender in one of the taverns in Nexus, specifically the BlackBull. He knows many dark secrets of the town and would be happy to help with any information or tasks you may need assistance with.",1.584064007,0.305084746,0.237288136,0.459702879,0.655004382,0.540244818,1,0
kg_cypher_llama3_2,Is West forest in Shire?,1,"No, West Forest is not located in Shire, it's actually located in Nexus.",0.606589794,0.5,0.5,0.563615441,0.709574461,0.628228545,2,0
kg_cypher_llama3_2,Is West forest in Shire?,2,"West Forest is actually located in Nexus, not Shire. It's known for its beautiful Cherry Blossom trees and a huge statue where people usually gather.",0.95234108,0.3125,0.3125,0.431351811,0.63851279,0.51487571,2,0
kg_cypher_llama3_2,Is West forest in Shire?,3,"Yes, West Forest is located in Shire.",0.399856091,0.923076923,0.923076923,0.727011323,0.80684495,0.764850557,4,0
kg_cypher_llama3_2,What is Nexus known for?,1,"Nexus is known for its good blacksmith practices, and you can find a wide variety of high-quality weapons like swords, shields, axes, and more in the town.",1.046984911,0.590909091,0.590909091,0.677274108,0.849214911,0.75356096,4,0
kg_cypher_llama3_2,What is Nexus known for?,2,"Nexus is known for its good blacksmith practices, where you can find many high-quality weapons such as swords, shields, axes and more.",0.902524948,0.615384615,0.564102564,0.717914462,0.828794003,0.769379854,4,0
kg_cypher_llama3_2,What is Nexus known for?,3,"Nexus is known for good blacksmith practices, and you can find high-quality weapons like swords, shields, axes, and many other items here.",0.941517115,0.615384615,0.615384615,0.697550774,0.814808249,0.751633823,4,0
kg_cypher_llama3_2,Who were the Oathers?,1,"The Oathers are an old dynasty that ruled Nexus for about 150 years, with Lord Abraham being the last ruler of this dynasty before his death. The current ruler, Lord Loid, is their son and has regained full control over the town since taking power after his father's death.",1.663678169,0.40625,375,0.572090626,0.885870934,0.695215106,4,0
kg_cypher_llama3_2,Who were the Oathers?,2,"The Oathers, according to what I've heard, are an old dynasty that ruled Nexus for over 150 years. They include Lord Abraham and Lord Loid, who were both rulers of the town before Lord Abraham's time when he was puppet ruler, and after him, Lord Loid took control back.",1.766860008,0.4,0.369230769,0.547730148,0.877373159,0.674426496,4,0
kg_cypher_llama3_2,Who were the Oathers?,3,"I don't know about the Oathers, I've never heard of them before.",0.589163065,0.142857143,0.142857143,0.448093593,0.472161621,0.459812909,1,0
kg_cypher_llama3_2,What is the treason plot about?,1,"There's a plan to overthrow Lord Loid, the ruler of Nexus, by bribing some members of the royal guard. The mastermind behind it remains unknown, but there's a secret meeting planned for tonight at midnight in West Forest.",1.41357398,0.597014925,0.447761194,0.664211392,0.764793992,0.710962832,4,0
kg_cypher_llama3_2,What is the treason plot about?,2,"There's a rumor going around that part of the royal guards in Nexus have been bribed by someone, unknown to many, to help overthrow Lord Loid and take over the throne. The meeting planned for tonight at midnight in West Forest seems to be connected with it, but no one knows the details yet.",1.74187398,0.463414634,0.268292683,0.617565095,0.744726181,0.675210774,4,0
kg_cypher_llama3_2,What is the treason plot about?,3,"There's a rumor going around that there's a plan to overthrow Lord Loid, the ruler of Nexus, and some of the royal guards have been bribed to help bring it about. However, no one knows who the mastermind behind this plot actually is, as the meeting to discuss it is happening in secret tonight at midnight in the West Forest.",2.019855976,0.539325843,0.359550562,0.630874872,0.804421544,0.707156122,4,0
kg_cypher_llama3_2,What thieves are stealing,1,"According to what I've heard, the thieves who have been stealing from Shire are taking expensive materials and clothes, such as luxurious fabrics and fine textiles. These stolen goods were meant for special occasions and ceremonies, making them highly valuable to the townspeople.",1.497220755,0.413793103,0.344827586,0.568890572,0.716151953,0.63408345,3,1
kg_cypher_llama3_2,What thieves are stealing,2,"The thieves in Shire have been stealing expensive materials like silk, wool, and precious stones, as well as valuable clothes and fabrics. They seem to be targeting shops and market stalls, especially those selling high-quality goods.",1.331677914,0.470588235,0.392156863,0.62677002,0.754087508,0.684559345,3,1
kg_cypher_llama3_2,What thieves are stealing,3,"In Shire, these expensive materials and clothes are mostly high-quality fabrics like silk, wool, and fine linens; They also steal gold, silver coins and precious gems like diamonds, rubies, and emeralds.",1.124910116,0.304347826,0.260869565,0.551054537,0.622884214,0.584771872,3,1
kg_cypher_llama3_2,Is it true that Lady Lili poisoned her husband?,1,I don�t know about that.,0.332165003,1,1,0.817802191,0.853420973,0.835232019,4,0
kg_cypher_llama3_2,Is it true that Lady Lili poisoned her husband?,2,"I don�t know about that. There's no information available about Lord Loid's death, but I do know that Lady Lili took over as ruler after his mysterious death and made significant changes to the trade deals with other towns, which some people might find suspicious.",1.57261014,0.222222222,0.222222222,0.364466786,0.769430399,0.494633615,4,0
kg_cypher_llama3_2,Is it true that Lady Lili poisoned her husband?,3,I don�t know about that.,0.308331966,1,1,0.817802191,0.853420973,0.835232019,4,0
kg_cypher_llama3_2,What is the AI?,1,I don�t know about that.,0.335596085,1,1,0.817802191,0.853420973,0.835232019,4,0
kg_cypher_llama3_2,What is the AI?,2,I don�t know about that.,0.323833942,1,1,0.817802191,0.853420973,0.835232019,4,0
kg_cypher_llama3_2,What is the AI?,3,I don�t know about that.,0.333765268,1,1,0.817802191,0.853420973,0.835232019,4,0
kg_cypher_llama3_2,What is internet?,1,I don�t know about that.,0.348664761,1,1,0.817802191,0.853420973,0.835232019,4,0
kg_cypher_llama3_2,What is internet?,2,I don�t know about that.,0.346223116,1,1,0.817802191,0.853420973,0.835232019,4,0
kg_cypher_llama3_2,What is internet?,3,I don�t know about that.,0.341188908,1,1,0.817802191,0.853420973,0.835232019,4,0
kg_cypher_gemma,Who is Lady Lili?,1,"Lady Lili is the current ruler of Shire, and she became ruler after the death of her husband, Lord Loid. People have mixed feelings about her, as she has dropped all trade deals and taxed the people, making her quite wealthy.",14.94940615,0.62295082,0.590163934,0.682686806,0.931012571,0.787742734,4,0
kg_cypher_gemma,Who is Lady Lili?,2,"Lady Lili is the current ruler of Shire, and she became ruler after the death of her husband, Lord Loid. People have mixed feelings about her, as she has dropped all trade deals and taxed the people heavily.",9.701200008,0.655172414,0.620689655,0.703470111,0.932861686,0.802087069,4,0
kg_cypher_gemma,Who is Lady Lili?,3,"Lady Lili is the current ruler of Shire, and she became ruler after the death of her husband, Lord Loid. Some folks in Shire have mixed feelings about her, as she's dropped all trade deals and raised taxes.",9.793997049,0.610169492,0.610169492,0.693207622,0.92688942,0.793195426,4,0
kg_cypher_gemma,Who was the ruler before Lady Lili?,1,"Before Lady Lili, Lord Loid ruled Shire. Sadly, he passed away from a sickness.",8.088069201,0.260869565,0.173913043,0.545684695,0.637762189,0.588141441,4,0
kg_cypher_gemma,Who was the ruler before Lady Lili?,2,"Before Lady Lili, Lord Loid ruled Shire. Sadly, he passed away from a sickness.",8.226058006,0.260869565,0.173913043,0.545684695,0.637762189,0.588141441,4,0
kg_cypher_gemma,Who was the ruler before Lady Lili?,3,"Before Lady Lili, Lord Loid ruled Shire. Sadly, he passed away from a sickness.",8.509322882,0.260869565,0.173913043,0.545684695,0.637762189,0.588141441,4,0
kg_cypher_gemma,Is Lord Loid a bartender in Nexus?,1,"No, Loid is a bartender in Nexus, but Lord Loid is the ruler of Nexus.",8.449453115,0.75862069,0.689655172,0.730152965,0.754266024,0.742013633,4,0
kg_cypher_gemma,Is Lord Loid a bartender in Nexus?,2,"No, Loid is a bartender in Nexus, not Lord Loid. He works at the BlackBull tavern.",8.772295952,0.666666667,0.466666667,0.638997555,0.680742621,0.659209847,4,0
kg_cypher_gemma,Is Lord Loid a bartender in Nexus?,3,"No, Loid is a bartender in Nexus, not Lord Loid. He works at the BlackBull tavern.",8.934522867,0.666666667,0.466666667,0.638997555,0.680742621,0.659209847,4,0
kg_cypher_gemma,Is West forest in Shire?,1,"West Forest is in Shire, and it's known for its tall trees that cast a huge shadow. There's a rumor that people have seen lights in the caves there.",9.375683069,0.27027027,0.27027027,0.389788002,0.62861973,0.481199086,4,0
kg_cypher_gemma,Is West forest in Shire?,2,"West Forest is located in Shire, and it is known for its tall trees that cast a huge shadow. There's a rumor that people have seen lights in the caves there.",9.625956059,0.263157895,0.263157895,0.40744558,0.636747003,0.496919394,4,0
kg_cypher_gemma,Is West forest in Shire?,3,"West Forest is in Shire, and it's known for its tall trees that cast huge shadows. There's a rumor of lights seen in the caves within that forest.",9.151335001,0.277777778,0.277777778,0.412703127,0.635188043,0.500326931,4,0
kg_cypher_gemma,What is Nexus known for?,1,Nexus is known for its skilled blacksmiths and fine weapons. Lord Loid has brought prosperity back to the town since taking over from Lord Abraham.,8.910459042,0.43902439,0.390243902,0.536896765,0.664130747,0.593774319,4,0
kg_cypher_gemma,What is Nexus known for?,2,"Nexus is known for its good blacksmith practices, and you can find many fine weapons there. It is currently ruled by Lord Loid, who has brought improvements to the town after the previous ruler was overshadowed by rich people.",9.853662968,0.327272727,0.290909091,0.505524457,0.630489171,0.561133564,4,0
kg_cypher_gemma,What is Nexus known for?,3,"Nexus is known for its skilled blacksmiths and fine weapons. Lord Loid, the current ruler, has brought improvements to the town after the troubles of his predecessor, Lord Abraham.",9.182337046,0.4,0.355555556,0.499166071,0.655804694,0.566863596,4,0
kg_cypher_gemma,Who were the Oathers?,1,"The Oathers are the old dynasty that currently rules Nexus, and Lord Loid hails from this lineage. They have ruled the town for the past 150 years.",9.407165051,0.634146341,0.634146341,0.706134677,0.903660178,0.792779028,4,0
kg_cypher_gemma,Who were the Oathers?,2,"The Oathers are the dynasty that Lord Loid comes from, and they have ruled Nexus for the past 150 years. Lord Loid is bringing power back to this dynasty after his father, Lord Abraham, was overshadowed by rich merchants.",11.01771116,0.452830189,0.452830189,0.594058454,0.851952136,0.700007796,4,0
kg_cypher_gemma,Who were the Oathers?,3,"The Oathers are the old dynasty that rules Nexus, and Lord Loid is a part of them. They have ruled the town for the past 150 years.",9.145710707,0.634146341,0.634146341,0.713171184,0.902970076,0.796925604,4,0
kg_cypher_gemma,What is the treason plot about?,1,"There's a plot to overthrow Lord Loid, with some of the royal guards having been bribed to help. A secret meeting about this is happening tonight in the West Forest.",9.692465782,0.724137931,0.620689655,0.792889118,0.832353294,0.812142015,4,0
kg_cypher_gemma,What is the treason plot about?,2,"There's a plot to overthrow Lord Loid, with some royal guards having been bribed to help. The masterminds behind this plan remain unknown, and a secret meeting is planned for tonight in the West Forest.",10.06848216,0.634920635,0.571428571,0.727571785,0.816060424,0.769279778,4,0
kg_cypher_gemma,What is the treason plot about?,3,"It is said there's a plot to overthrow Lord Loid, with some of the royal guards being bribed to help. The masterminds behind this are currently unknown, and a secret meeting is planned for tonight in the West Forest.",10.17529106,0.656716418,0.537313433,0.705529511,0.807521939,0.753088176,4,0
kg_cypher_gemma,What thieves are stealing,1,The thieves in Shire are stealing expensive materials and clothes from the market. It is rumored they have a hideout either near the lake or in the West Forest.,8.967530966,0.604651163,0.465116279,0.629668832,0.817156911,0.711264968,4,0
